  0.352844E+00  0.273208E-01 -0.174570E-01  0.574967E+00  0.308283E+00 -0.482474E+00 -0.526104E-01
  0.193894E+01 -0.148435E+00 -0.985354E-01  0.606631E+00  0.334097E+00  0.503289E+00 -0.555077E-01
  0.120169E+01 -0.938249E-01 -0.582189E-01  0.551331E+00  0.289470E+00  0.466506E+00 -0.504477E-01
  0.201771E+01 -0.184859E+00 -0.141698E-01  0.115846E-01  0.881671E-03  0.115023E-01 -0.106001E-02
  0.110308E+01  0.953531E-01 -0.343724E-01  0.228073E+00  0.770184E-01 -0.213658E+00 -0.208690E-01
  0.268421E+01 -0.168782E+00 -0.179850E+00  0.105453E+01  0.765723E+00  0.718600E+00 -0.964910E-01
  0.266724E+01 -0.206498E+00 -0.132005E+00  0.575343E+00  0.308585E+00  0.482725E+00 -0.526448E-01
  0.116027E+01 -0.692667E-01 -0.810469E-01  0.114611E+01  0.867607E+00  0.741500E+00 -0.104871E+00
  0.208755E+01  0.179405E+00 -0.678842E-01  0.248389E+00  0.875353E-01 -0.231340E+00 -0.227280E-01
  0.172489E+00  0.155570E-01 -0.303084E-02  0.725228E-01  0.138101E-01 -0.708858E-01 -0.663595E-02
  0.243126E+01 -0.127090E+00 -0.183729E+00  0.134141E+01  0.109857E+01  0.759909E+00 -0.122741E+00
  0.160201E+01  0.145918E+00 -0.194185E-01  0.345118E-01  0.453353E-02 -0.340667E-01 -0.315789E-02
  0.116007E+01 -0.104227E+00 -0.223440E-01  0.871413E-01  0.181895E-01  0.848479E-01 -0.797357E-02
  0.189604E+01 -0.115095E+00 -0.130791E+00  0.111772E+01  0.835571E+00  0.735292E+00 -0.102273E+00
  0.120483E+01  0.229926E-01 -0.108295E+00  0.189771E+01  0.184854E+01 -0.392474E+00 -0.173644E+00
  0.183356E+01 -0.145766E+00 -0.844864E-01  0.498713E+00  0.249036E+00  0.429667E+00 -0.456331E-01
  0.168103E+01  0.150660E+00 -0.340715E-01  0.964942E-01  0.211952E-01 -0.937227E-01 -0.882938E-02
  0.242381E+01  0.109228E+00 -0.194092E+00  0.150623E+01  0.130714E+01 -0.735610E+00 -0.137822E+00
  0.244269E+01  0.905971E-01 -0.205356E+00  0.166014E+01  0.151252E+01 -0.667282E+00 -0.151905E+00
  0.151491E+01 -0.353209E-01 -0.134645E+00  0.185556E+01  0.178731E+01  0.468858E+00 -0.169787E+00
  0.620642E+00 -0.254039E-01 -0.510583E-01  0.158972E+01  0.141731E+01  0.705177E+00 -0.145462E+00
  0.239072E+01 -0.813689E-01 -0.204051E+00  0.171115E+01  0.158277E+01  0.631159E+00 -0.156573E+00
  0.118296E+01  0.757401E-01 -0.779674E-01  0.102036E+01  0.728812E+00 -0.707991E+00 -0.933646E-01
  0.251485E+01 -0.156229E+00 -0.170269E+00  0.107675E+01  0.790053E+00  0.724911E+00 -0.985242E-01
  0.505887E+00 -0.446415E-01 -0.129595E-01  0.154147E+00  0.427946E-01  0.147415E+00 -0.141047E-01
  0.335070E+00  0.141749E-01 -0.273315E-01  0.156288E+01  0.138157E+01 -0.716523E+00 -0.143006E+00
  0.123021E+01  0.122166E-01 -0.112379E+00  0.196009E+01  0.194044E+01 -0.210943E+00 -0.179352E+00
  0.216973E+01 -0.199934E-01 -0.204946E+00  0.196559E+01  0.194861E+01  0.190095E+00 -0.174181E+00
  0.238602E+01  0.174847E+00 -0.132275E+00  0.721897E+00  0.433708E+00 -0.573296E+00 -0.660547E-01
  0.139334E+01 -0.221148E-01 -0.126106E+00  0.192408E+01  0.188721E+01  0.330955E+00 -0.176057E+00
  0.131876E+01  0.739973E-01 -0.959599E-01  0.124370E+01  0.980753E+00 -0.756286E+00 -0.113801E+00
  0.207643E+01  0.127898E+00 -0.141583E+00  0.109208E+01  0.806991E+00 -0.728990E+00 -0.999274E-01
  0.716036E+00 -0.137857E-01 -0.643341E-01  0.189619E+01  0.184632E+01  0.395634E+00 -0.173504E+00
  0.195301E+01 -0.168358E+00 -0.621309E-01  0.237725E+00  0.819592E-01  0.222087E+00 -0.217522E-01
  0.889159E+00  0.796708E-01 -0.181055E-01  0.973943E-01  0.214924E-01 -0.945743E-01 -0.891173E-02
  0.115976E+00 -0.998554E-02 -0.372215E-02  0.241947E+00  0.841520E-01  0.225758E+00 -0.221385E-01
  0.139003E+01 -0.185000E-01 -0.126379E+00  0.194165E+01  0.191311E+01  0.280052E+00 -0.177664E+00
  0.141068E+01 -0.811670E-01 -0.101065E+00  0.120563E+01  0.936067E+00  0.751769E+00 -0.110317E+00
  0.242280E+01  0.135284E+00 -0.176805E+00  0.125090E+01  0.989274E+00 -0.756952E+00 -0.114459E+00
  0.817195E+00 -0.144158E-01 -0.736929E-01  0.191016E+01  0.186676E+01  0.365176E+00 -0.174783E+00
  0.231929E+01  0.208589E+00 -0.436779E-01  0.833073E-01  0.170024E-01 -0.811968E-01 -0.762275E-02
  0.104756E+01 -0.398522E-01 -0.876203E-01  0.164331E+01  0.148958E+01  0.677501E+00 -0.150365E+00
  0.258653E+01 -0.448486E+00 -0.321019E-01  0.101707E-01  0.725288E-03  0.101328E-01 -0.493408E-03
  0.129494E+01  0.118620E+00 -0.936481E-02  0.122847E-01  0.962793E-03 -0.121952E-01 -0.112407E-02
  0.114981E+01  0.864892E-01 -0.606806E-01  0.654209E+00  0.374162E+00 -0.533300E+00 -0.598612E-01
  0.200352E+01  0.610761E-01 -0.173672E+00  0.176497E+01  0.165803E+01 -0.583088E+00 -0.161498E+00
  0.251856E+01  0.138711E+00 -0.185245E+00  0.127075E+01  0.101292E+01 -0.758471E+00 -0.116275E+00
  0.712356E+00 -0.942803E-02 -0.647737E-01  0.194211E+01  0.191380E+01  0.278559E+00 -0.177706E+00
  0.798966E+00  0.524144E-01 -0.514047E-01  0.972343E+00  0.677975E+00 -0.691291E+00 -0.889709E-01
  0.109920E+01 -0.946339E-01 -0.352981E-01  0.242223E+00  0.842963E-01  0.225998E+00 -0.221638E-01
  0.202212E+01  0.976266E-01 -0.158093E+00  0.143575E+01  0.121647E+01 -0.751204E+00 -0.131373E+00
  0.135389E+01  0.855664E-02 -0.124111E+00  0.197387E+01  0.196094E+01 -0.135194E+00 -0.180613E+00
  0.228573E+01  0.186546E+00 -0.965028E-01  0.418695E+00  0.191572E+00 -0.370322E+00 -0.383113E-01
  0.185495E+01  0.623025E-01 -0.158651E+00  0.171827E+01  0.159266E+01 -0.625440E+00 -0.157225E+00
  0.853192E+00  0.649840E-01 -0.438546E-01  0.620590E+00  0.345695E+00 -0.512253E+00 -0.567850E-01
  0.185309E+01 -0.159973E+00 -0.583291E-01  0.232727E+00  0.793882E-01  0.217729E+00 -0.212949E-01
  0.220738E+01 -0.174142E+00 -0.306724E-01  0.595184E-01  0.102674E-01  0.582932E-01 -0.623879E-02
  0.840308E+00 -0.109810E-01 -0.764286E-01  0.194314E+01  0.191532E+01  0.275187E+00 -0.177801E+00
  0.221891E+01  0.130193E+00 -0.156910E+00  0.117460E+01  0.900163E+00 -0.746890E+00 -0.107478E+00
  0.228856E+01 -0.197507E+00 -0.721981E-01  0.233774E+00  0.799242E-01  0.218643E+00 -0.213907E-01
  0.226358E+01 -0.133335E+00 -0.159635E+00  0.116824E+01  0.892860E+00  0.745761E+00 -0.106896E+00
  0.266240E+01  0.898499E-01 -0.227543E+00  0.171573E+01  0.158913E+01 -0.627500E+00 -0.156992E+00
  0.308031E+00 -0.272184E-01 -0.776425E-02  0.149238E+00  0.407664E-01  0.142911E+00 -0.136555E-01
  0.111047E+01 -0.102029E+00 -0.137627E-02  0.360792E-03  0.484586E-05  0.359246E-03 -0.330131E-04
  0.221170E+01 -0.100657E+00 -0.176549E+00  0.149673E+01  0.129480E+01  0.738211E+00 -0.136954E+00
  0.607575E+00  0.297398E-01 -0.472477E-01  0.142046E+01  0.119710E+01 -0.753510E+00 -0.129975E+00
  0.115781E+01 -0.100446E+00 -0.350551E-01  0.215328E+00  0.706537E-01  0.202450E+00 -0.197028E-01
  0.169109E+01 -0.155152E+00 -0.858980E-02  0.606043E-02  0.333611E-03  0.602578E-02 -0.554539E-03
  0.176829E+01 -0.101148E-01 -0.162168E+00  0.197557E+01  0.196347E+01  0.122466E+00 -0.180768E+00
  0.132428E+01 -0.319027E-01 -0.117428E+00  0.184693E+01  0.177485E+01  0.482191E+00 -0.168997E+00
  0.164201E+01 -0.144467E+00 -0.435170E-01  0.164982E+00  0.473851E-01  0.157308E+00 -0.150962E-01
  0.386222E+00  0.188740E-01 -0.300537E-01  0.142231E+01  0.119943E+01 -0.753251E+00 -0.130143E+00
  0.780547E+00 -0.699145E-01 -0.160009E-01  0.987104E-01  0.219295E-01  0.958189E-01 -0.903216E-02
  0.154172E+01  0.746058E-01 -0.120427E+00  0.143320E+01  0.121324E+01 -0.751614E+00 -0.131140E+00
  0.114733E+01 -0.260399E-01 -0.102158E+00  0.186226E+01  0.179699E+01  0.458048E+00 -0.170400E+00
  0.346772E-01  0.203636E-02 -0.245078E-02  0.117325E+01  0.898606E+00 -0.746654E+00 -0.107354E+00
  0.174728E+01 -0.141609E+00 -0.756576E-01  0.440401E+00  0.206660E+00  0.386808E+00 -0.402974E-01
  0.360363E+00 -0.205383E-01 -0.259736E-01  0.122026E+01  0.953161E+00  0.753700E+00 -0.111656E+00
  0.213098E+00  0.191190E-01 -0.422848E-02  0.924862E-01  0.198884E-01 -0.899251E-01 -0.846264E-02
  0.842106E+00  0.773645E-01 -0.147983E-02  0.725367E-03  0.138141E-04 -0.722192E-03 -0.663722E-04
  0.735970E+00 -0.205520E-01 -0.644275E-01  0.180008E+01  0.170775E+01  0.544761E+00 -0.164711E+00
  0.152793E+01 -0.120245E+00 -0.724741E-01  0.528476E+00  0.271658E+00  0.450722E+00 -0.483564E-01
  0.586985E+00 -0.528448E-01 -0.107964E-01  0.794643E-01  0.158396E-01  0.775294E-01 -0.727111E-02
  0.162675E+01 -0.149018E+00 -0.117041E-01  0.121592E-01  0.948070E-03  0.120710E-01 -0.111258E-02
  0.210089E-01  0.177008E-02 -0.770354E-03  0.315823E+00  0.125502E+00 -0.288371E+00 -0.288983E-01
  0.108292E+01  0.991600E-01 -0.829764E-02  0.137906E-01  0.114515E-02 -0.136849E-01 -0.126186E-02
  0.590467E+00  0.530085E-01 -0.115692E-01  0.901741E-01  0.191473E-01 -0.877307E-01 -0.825108E-02
  0.322273E+00 -0.288510E-01 -0.667310E-02  0.100711E+00  0.225996E-01  0.977092E-01 -0.921524E-02
  0.190321E+00  0.164359E-01 -0.597450E-02  0.231472E+00  0.787466E-01 -0.216632E+00 -0.211800E-01
  0.511437E+00 -0.463506E-01 -0.775269E-02  0.539746E-01  0.886685E-02  0.530118E-01 -0.493876E-02
  0.112040E+01 -0.872686E-01 -0.546165E-01  0.558176E+00  0.294878E+00  0.471168E+00 -0.510740E-01
  0.191169E+01  0.136068E+00 -0.111094E+00  0.793260E+00  0.499584E+00 -0.611890E+00 -0.725846E-01
  0.954022E+00 -0.818194E-01 -0.314685E-01  0.255567E+00  0.913572E-01  0.237532E+00 -0.233848E-01
  0.244835E+01  0.154657E+00 -0.163381E+00  0.104599E+01  0.756444E+00 -0.716051E+00 -0.957099E-01
  0.265332E+00 -0.198236E-01 -0.141929E-01  0.672098E+00  0.389613E+00  0.544183E+00 -0.614980E-01
  0.250015E+01 -0.138469E+00 -0.183310E+00  0.126273E+01  0.100335E+01  0.757914E+00 -0.115542E+00
  0.158609E+01 -0.665425E-01 -0.129663E+00  0.156981E+01  0.139078E+01  0.713740E+00 -0.143640E+00
  0.196277E+01 -0.169847E+00 -0.606564E-01  0.224328E+00  0.751296E-01  0.210374E+00 -0.205264E-01
  0.251978E+01  0.719617E-01 -0.220069E+00  0.179168E+01  0.169580E+01 -0.554520E+00 -0.163941E+00
  0.581734E+00 -0.383485E-01 -0.372386E-01  0.962512E+00  0.667720E+00  0.687621E+00 -0.880714E-01
  0.196370E+01 -0.273595E-01 -0.178352E+00  0.193766E+01  0.190722E+01  0.292570E+00 -0.177299E+00
  0.264126E+01 -0.428539E+00 -0.371036E-01  0.148412E-01  0.127847E-02  0.147661E-01 -0.768413E-03
  0.164718E+00 -0.136330E-01 -0.657433E-02  0.374190E+00  0.161854E+00  0.335632E+00 -0.342390E-01
  0.125153E+01  0.875076E-02 -0.114666E+00  0.197177E+01  0.195781E+01 -0.149410E+00 -0.180420E+00
  0.100209E+00  0.920763E-02 -0.705924E-04  0.116566E-03  0.889907E-06 -0.116074E-03 -0.106660E-04
  0.238997E+01  0.201307E+00 -0.877670E-01  0.316773E+00  0.126068E+00 -0.289157E+00 -0.289852E-01
  0.259752E+01  0.145694E+00 -0.189052E+00  0.124427E+01  0.981430E+00 -0.756341E+00 -0.113853E+00
  0.193755E+01  0.167534E+00 -0.602427E-01  0.227076E+00  0.765143E-01 -0.212785E+00 -0.207778E-01
  0.360786E+00  0.260422E-01 -0.205142E-01  0.759414E+00  0.467954E+00 -0.594054E+00 -0.694876E-01
  0.329324E+00 -0.302383E-01 -0.116286E-02  0.292873E-02  0.112073E-03  0.291428E-02 -0.267983E-03
  0.133204E+01  0.109435E+00 -0.548196E-01  0.397836E+00  0.177436E+00 -0.354210E+00 -0.364026E-01
  0.164098E+01  0.893089E-02 -0.150520E+00  0.197630E+01  0.196455E+01 -0.116564E+00 -0.180834E+00
  0.246138E+01 -0.220921E+00 -0.484415E-01  0.909801E-01  0.194046E-01  0.884960E-01 -0.832482E-02
  0.141352E+01 -0.351567E-01 -0.125035E+00  0.183795E+01  0.176192E+01  0.495405E+00 -0.168175E+00
  0.619865E+00 -0.544394E-01 -0.167487E-01  0.171490E+00  0.502162E-01  0.163221E+00 -0.156916E-01
  0.155766E+01 -0.139300E-01 -0.142449E+00  0.196447E+01  0.194694E+01  0.190391E+00 -0.179752E+00
  0.250973E+01  0.389859E-01 -0.284173E+00  0.195240E+01  0.192902E+01 -0.264644E+00 -0.143843E+00
  0.250547E+01 -0.198949E+00 -0.115849E+00  0.502196E+00  0.251649E+00  0.432160E+00 -0.459517E-01
  0.200898E+01  0.912800E-01 -0.160452E+00  0.149833E+01  0.129687E+01 -0.737784E+00 -0.137100E+00
  0.218658E+00  0.534735E-02 -0.193672E-01  0.184277E+01  0.176886E+01 -0.488388E+00 -0.168617E+00
  0.268792E+00 -0.102243E-01 -0.224829E-01  0.164339E+01  0.148969E+01  0.677451E+00 -0.150373E+00
  0.959320E+00  0.799272E-01 -0.371742E-01  0.352716E+00  0.148123E+00 -0.318476E+00 -0.322741E-01
  0.861425E-01 -0.367139E-02 -0.701243E-02  0.155658E+01  0.137323E+01  0.718960E+00 -0.142430E+00
  0.148697E+01 -0.914585E-01 -0.101508E+00  0.109464E+01  0.809824E+00  0.729647E+00 -0.100161E+00
  0.241149E+01 -0.358724E+00 -0.255960E-01  0.100985E-01  0.717582E-03  0.100568E-01 -0.570814E-03
  0.121677E+01 -0.107757E+00 -0.298143E-01  0.141027E+00  0.374489E-01  0.135350E+00 -0.129042E-01
  0.150439E+01  0.104753E+00 -0.901969E-01  0.844364E+00  0.548630E+00 -0.637171E+00 -0.772607E-01
  0.601319E+00  0.528284E-01 -0.161896E-01  0.170269E+00  0.496807E-01 -0.162113E+00 -0.155799E-01
  0.245017E+01  0.132632E+00 -0.181923E+00  0.129496E+01  0.104200E+01 -0.759676E+00 -0.118491E+00
  0.266589E+01 -0.182654E+00 -0.163227E+00  0.880585E+00  0.584308E+00  0.653851E+00 -0.805749E-01
  0.180711E+01  0.104537E+00 -0.129014E+00  0.119722E+01  0.926291E+00 -0.750551E+00 -0.109548E+00
  0.938049E+00 -0.590442E-01 -0.627956E-01  0.105263E+01  0.763661E+00  0.718040E+00 -0.963176E-01
  0.195777E+01  0.179661E+00 -0.914717E-02  0.512766E-02  0.259635E-03 -0.509954E-02 -0.469189E-03
  0.243181E+01  0.192038E+00 -0.114246E+00  0.518436E+00  0.263954E+00 -0.443683E+00 -0.474378E-01
  0.120202E+01  0.125262E-01 -0.109737E+00  0.195775E+01  0.193696E+01 -0.221098E+00 -0.179137E+00
  0.104886E+01 -0.700372E-01 -0.662066E-01  0.935910E+00  0.640230E+00  0.677273E+00 -0.856373E-01
  0.246772E+01 -0.188578E+00 -0.125916E+00  0.611558E+00  0.338175E+00  0.506468E+00 -0.559585E-01
  0.598989E+00 -0.544768E-01 -0.784959E-02  0.403390E-01  0.572892E-02  0.397591E-01 -0.369108E-02
  0.971117E+00  0.521800E-01 -0.723864E-01  0.130509E+01  0.105426E+01 -0.759964E+00 -0.119418E+00
  0.224182E+00  0.204761E-01 -0.225054E-02  0.236724E-01  0.257542E-02 -0.234320E-01 -0.216606E-02
  0.841116E+00  0.712424E-01 -0.299651E-01  0.298119E+00  0.115099E+00 -0.273648E+00 -0.272784E-01
  0.640006E+00 -0.526057E-01 -0.262879E-01  0.396292E+00  0.176404E+00  0.353007E+00 -0.362613E-01
  0.245830E+01  0.901529E-01 -0.207116E+00  0.166735E+01  0.152238E+01 -0.662660E+00 -0.152565E+00
  0.182576E-01 -0.428083E-03 -0.162210E-02  0.185412E+01  0.178522E+01  0.471132E+00 -0.169655E+00
  0.134506E+01  0.483796E-01 -0.113731E+00  0.167937E+01  0.153888E+01 -0.654616E+00 -0.153665E+00
  0.201173E+01 -0.885392E-01 -0.162268E+00  0.152826E+01  0.133593E+01  0.728928E+00 -0.139839E+00
  0.105778E+01 -0.497434E-01 -0.835024E-01  0.146379E+01  0.125229E+01  0.746004E+00 -0.133940E+00
  0.146269E+01 -0.816803E-01 -0.106735E+00  0.125077E+01  0.989126E+00  0.756941E+00 -0.114448E+00
  0.193916E+01 -0.137654E+00 -0.113141E+00  0.799614E+00  0.505599E+00  0.615142E+00 -0.731660E-01
  0.261187E+01 -0.148532E+00 -0.188512E+00  0.122362E+01  0.957089E+00  0.754108E+00 -0.111963E+00
  0.248291E+01  0.210970E+00 -0.414747E-01  0.737188E-01  0.141531E-01 -0.719929E-01 -0.715385E-02
  0.224307E+01 -0.570236E-01 -0.198064E+00  0.183145E+01  0.175257E+01  0.504576E+00 -0.167580E+00
  0.193151E+01 -0.101413E+00 -0.145653E+00  0.133572E+01  0.109159E+01  0.760032E+00 -0.122221E+00
  0.108732E+01  0.647901E-01 -0.760550E-01  0.114924E+01  0.871169E+00 -0.742135E+00 -0.105158E+00
  0.100342E+01  0.777588E-01 -0.495439E-01  0.572649E+00  0.306420E+00 -0.480924E+00 -0.523983E-01
  0.740158E+00 -0.327745E-01 -0.595930E-01  0.152269E+01  0.132862E+01  0.730705E+00 -0.139328E+00
  0.677182E-01  0.107499E-03 -0.622150E-02  0.198266E+01  0.197405E+01 -0.341089E-01 -0.181417E+00
  0.924619E+00 -0.756759E-01 -0.386194E-01  0.409784E+00  0.185489E+00  0.363471E+00 -0.374959E-01
  0.773837E+00  0.605432E-02 -0.708474E-01  0.196888E+01  0.195350E+01 -0.166938E+00 -0.180155E+00
  0.161544E+01 -0.189728E-01 -0.147220E+00  0.195085E+01  0.192674E+01  0.248306E+00 -0.178506E+00
  0.210429E+00 -0.181823E-01 -0.657834E-02  0.229557E+00  0.777714E-01  0.214957E+00 -0.210048E-01
  0.560853E+00 -0.410941E-01 -0.310990E-01  0.722210E+00  0.433991E+00  0.573474E+00 -0.660834E-01
  0.480252E+00 -0.341050E-01 -0.280038E-01  0.798665E+00  0.504698E+00  0.614658E+00 -0.730791E-01
  0.641901E+00 -0.470001E-01 -0.356358E-01  0.723949E+00  0.435559E+00  0.574459E+00 -0.662425E-01
  0.407956E+00  0.652454E-02 -0.369137E-01  0.192317E+01  0.188587E+01 -0.333330E+00 -0.175973E+00
  0.916317E-01  0.787705E-02 -0.297399E-02  0.247432E+00  0.870302E-01 -0.230512E+00 -0.226405E-01
  0.142711E+01  0.131097E+00 -0.307457E-02  0.109024E-02  0.254548E-04 -0.108537E-02 -0.997589E-04
  0.754498E+00 -0.602899E-01 -0.342285E-01  0.483423E+00  0.237671E+00  0.418633E+00 -0.442340E-01
  0.173505E+01  0.579322E-01 -0.148531E+00  0.172139E+01  0.159699E+01 -0.622881E+00 -0.157510E+00
  0.210325E+01 -0.184359E+00 -0.579791E-01  0.178497E+00  0.533253E-01  0.169561E+00 -0.163328E-01
  0.242712E+01  0.735816E-01 -0.210533E+00  0.176737E+01  0.166141E+01 -0.580664E+00 -0.161717E+00
  0.830550E+00  0.633243E-01 -0.425945E-01  0.617796E+00  0.343362E+00 -0.510469E+00 -0.565293E-01
  0.217762E+01 -0.618631E-01 -0.190292E+00  0.179369E+01  0.169865E+01  0.552224E+00 -0.164125E+00
  0.104158E+01 -0.609696E-02 -0.955136E-01  0.197521E+01  0.196293E+01  0.125300E+00 -0.180735E+00
  0.934639E+00  0.245383E-01 -0.823011E-01  0.182135E+01  0.173810E+01 -0.518219E+00 -0.166656E+00
  0.628310E+00 -0.363531E-01 -0.448511E-01  0.119693E+01  0.925949E+00  0.750507E+00 -0.109521E+00
  0.227204E+01  0.107700E+00 -0.178847E+00  0.145546E+01  0.124161E+01 -0.747684E+00 -0.133177E+00
  0.589966E+00  0.514619E-01 -0.170418E-01  0.195995E+00  0.613553E-01 -0.185278E+00 -0.179339E-01
  0.873176E+00  0.393061E-01 -0.699461E-01  0.150728E+01  0.130850E+01 -0.735311E+00 -0.137918E+00
  0.116469E+01  0.465926E-02 -0.106918E+00  0.197950E+01  0.196932E+01 -0.858186E-01 -0.181127E+00
  0.109839E+01  0.516874E-01 -0.866879E-01  0.146311E+01  0.125141E+01 -0.746147E+00 -0.133877E+00
  0.216817E+00 -0.199195E-01 -0.355968E-03  0.633150E-03  0.112654E-04  0.630394E-03 -0.579343E-04
  0.134510E+01 -0.112966E+00 -0.501493E-01  0.326505E+00  0.131923E+00  0.297169E+00 -0.298757E-01
  0.194946E+01  0.153965E+00 -0.915555E-01  0.518097E+00  0.263695E+00 -0.443444E+00 -0.474067E-01
  0.137924E+01  0.488516E-01 -0.116940E+00  0.168858E+01  0.155155E+01 -0.648157E+00 -0.154507E+00
  0.789345E+00  0.282044E-01 -0.668222E-01  0.168336E+01  0.154437E+01 -0.651849E+00 -0.154030E+00
  0.195420E+01  0.178887E+00 -0.155985E-01  0.149657E-01  0.129458E-02 -0.148465E-01 -0.136938E-02
  0.117682E-01  0.103925E-02 -0.298781E-03  0.151409E+00  0.416595E-01 -0.144904E+00 -0.138542E-01
  0.197388E+01 -0.181269E+00 -0.617421E-02  0.229821E-02  0.779059E-04  0.228725E-02 -0.210290E-03
  0.149503E+01 -0.883030E-01 -0.105234E+00  0.116381E+01  0.887782E+00  0.744949E+00 -0.106490E+00
  0.635021E+00  0.320293E-01 -0.487737E-01  0.138569E+01  0.115341E+01 -0.757432E+00 -0.126793E+00
  0.261692E+00 -0.344866E-02 -0.237976E-01  0.194246E+01  0.191432E+01  0.277416E+00 -0.177738E+00
  0.138155E+01 -0.939372E-01 -0.853891E-01  0.897305E+00  0.601028E+00  0.661195E+00 -0.821048E-01
  0.744952E+00  0.298765E-01 -0.615873E-01  0.160545E+01  0.143840E+01 -0.697777E+00 -0.146901E+00
  0.179901E+01 -0.164577E+00 -0.155031E-01  0.174437E-01  0.162908E-02  0.172940E-01 -0.159613E-02
  0.267406E+01 -0.208182E+00 -0.130517E+00  0.559575E+00  0.295987E+00  0.472117E+00 -0.512020E-01
  0.141982E+01  0.115862E+00 -0.599713E-01  0.419074E+00  0.191832E+00 -0.370612E+00 -0.383460E-01
  0.936653E+00 -0.845691E-01 -0.159836E-01  0.684010E-01  0.126497E-01  0.669291E-01 -0.625880E-02
  0.701031E+00 -0.531375E-01 -0.364113E-01  0.633676E+00  0.356686E+00  0.520537E+00 -0.579824E-01
  0.155591E+01 -0.206913E-01 -0.141463E+00  0.194171E+01  0.191321E+01  0.279839E+00 -0.177670E+00
  0.242706E+01  0.100578E+00 -0.199047E+00  0.157988E+01  0.140417E+01 -0.709520E+00 -0.144561E+00
  0.541599E+00  0.198011E-01 -0.456570E-01  0.166928E+01  0.152503E+01 -0.661395E+00 -0.152742E+00
  0.104649E+01  0.929768E-01 -0.245315E-01  0.129077E+00  0.327914E-01 -0.124283E+00 -0.118108E-01
  0.652924E+00  0.116785E-01 -0.588477E-01  0.190811E+01  0.186376E+01 -0.369867E+00 -0.174595E+00
  0.300669E+00 -0.167687E-01 -0.219567E-01  0.125263E+01  0.991336E+00  0.757103E+00 -0.114618E+00
  0.238165E+01  0.173239E+00 -0.133718E+00  0.740446E+00  0.450531E+00 -0.583688E+00 -0.677520E-01
  0.191069E+01  0.141303E+00 -0.104199E+00  0.698578E+00  0.412865E+00 -0.559883E+00 -0.639211E-01
  0.191236E+01 -0.164234E+00 -0.624892E-01  0.250808E+00  0.888173E-01  0.233430E+00 -0.229494E-01
  0.325564E+00 -0.274498E-01 -0.118922E-01  0.313415E+00  0.124069E+00  0.286379E+00 -0.286779E-01
  0.242138E+01  0.438898E+00 -0.914201E-02  0.865478E-03  0.180040E-04 -0.864354E-03 -0.402624E-04
  0.144524E+01  0.263159E-01 -0.130165E+00  0.190537E+01  0.185975E+01 -0.375993E+00 -0.174345E+00
  0.174325E+01  0.289205E-01 -0.157550E+00  0.191861E+01  0.187916E+01 -0.344946E+00 -0.175556E+00
  0.198307E+01 -0.124521E+00 -0.133034E+00  0.105711E+01  0.768542E+00  0.719358E+00 -0.967276E-01
  0.877913E+00  0.582979E-01 -0.557567E-01  0.947461E+00  0.652119E+00 -0.681841E+00 -0.866942E-01
  0.182284E+01  0.403667E-01 -0.162559E+00  0.186806E+01  0.180540E+01 -0.448318E+00 -0.170931E+00
  0.938340E+00 -0.857830E-01 -0.868281E-02  0.201127E-01  0.201692E-02  0.199265E-01 -0.184034E-02
  0.741590E+00  0.627110E-01 -0.266597E-01  0.303565E+00  0.118267E+00 -0.278196E+00 -0.277767E-01
  0.756816E+00 -0.607907E-01 -0.337718E-01  0.467731E+00  0.226193E+00  0.407158E+00 -0.427981E-01
  0.186914E+01  0.159246E+00 -0.643346E-01  0.278275E+00  0.103800E+00 -0.256932E+00 -0.254626E-01
  0.148498E+01 -0.123516E+00 -0.579879E-01  0.358182E+00  0.151580E+00  0.322868E+00 -0.327743E-01
  0.217239E+01 -0.132215E+00 -0.149550E+00  0.111319E+01  0.830494E+00  0.734226E+00 -0.101858E+00
  0.132374E+01 -0.109098E+00 -0.537842E-01  0.387766E+00  0.170742E+00  0.346339E+00 -0.354812E-01
  0.792596E-01  0.503993E-02 -0.525740E-02  0.103349E+01  0.742927E+00 -0.712197E+00 -0.945663E-01
  0.245910E+01  0.210347E+00 -0.825338E-01  0.264595E+00  0.962405E-01 -0.245280E+00 -0.242109E-01
  0.144310E+01 -0.737738E-01 -0.110185E+00  0.136938E+01  0.113310E+01  0.758663E+00 -0.125300E+00
  0.122215E+01  0.119817E-01 -0.111659E+00  0.196068E+01  0.194131E+01 -0.208315E+00 -0.179405E+00
  0.101719E+00  0.850934E-02 -0.386672E-02  0.339429E+00  0.139832E+00 -0.307724E+00 -0.310583E-01
  0.220454E+01 -0.259333E+00 -0.747585E-02  0.165214E-02  0.474848E-04  0.164722E-02 -0.118228E-03
  0.111363E+01  0.361550E-01 -0.957279E-01  0.173567E+01  0.161691E+01 -0.610682E+00 -0.158817E+00
  0.100868E+00  0.234255E-02 -0.896755E-02  0.185657E+01  0.178875E+01 -0.467268E+00 -0.169879E+00
  0.184681E+01  0.169163E+00 -0.134670E-01  0.124901E-01  0.987037E-03 -0.123985E-01 -0.114286E-02
  0.245684E+01  0.169009E+00 -0.149665E+00  0.871685E+00  0.575472E+00 -0.649850E+00 -0.797606E-01
  0.252513E+01 -0.932879E-02 -0.535680E+00  0.606369E-03  0.105582E-04 -0.606277E-03  0.646504E-21
